,ID,Definicija,POS,NEG
0,ENG30-03574555-n,zgrada u koji se nalaziti organizacioni jedinica neki grana javan poslovanje ,1.9822439e-05,0.00015821902
1,ENG30-07810907-n,pripremljen dodatak jela za poboljšanje ukus ,0.00011889231,0.00021283627
2,ENG30-00721431-n,"u nečiji prilika , mogućnost ",0.00022081654,0.0006691723
3,ENG30-00473799-v,ostati jesam još samo da se doterati neki finesa u igra plaviti . ,2.5326543e-05,0.00016679546
4,ENG30-00903385-v,zapad on jesam oprostiti što se nekada računati u Slobin prijatelj . ,0.00012093031,0.00018233672
5,ENG30-00900961-v,""" i najposle se oprostiti : on sklapanje ruka , ja poklon . "" ",0.0001763652,0.00018583376
6,ENG30-01987160-v,Čeličnu grdosija težak ukupno @card@ ton postaviti jesam na stub i namontirali neimar Mostogradnje . ,1.845581e-05,0.00015995381
7,ENG30-01348174-v,sputati pomoću brava ,0.0007477647,0.0007133904
8,ENG30-01376245-v,razmestiti na raštrkan način . ,0.00076151907,0.00046186728
9,ENG30-01382083-v,Tražiti i sakupljati . ,0.29974985,0.00061408465
10,ENG30-01387022-v,uglačati turpija ,0.019778991,0.011520219
11,ENG30-01393996-v,Očistiti metenje . ,0.08461829,0.08158672
12,ENG30-01421622-v,staviti ili ubaciti u nešto . ,0.00028529335,0.0002567761
13,ENG30-01431987-v,lagano dodirivati ili maziti . ,0.00088535936,0.0008873618
14,ENG30-01437254-v,"uzrokovati ili narediti da se preneti , usmeriti ili odaslati na drugi mesto . ",2.2076767e-05,0.00017184888
15,ENG30-01441100-v,napraviti rupa u nešto . ,0.0002120277,0.00030935497
16,ENG30-01445932-v,"uhvatiti , odgristi ili otrgnuti pomoću zub ili kao zub . ",3.7926886e-05,0.0002059609
17,ENG30-01446901-v,pomerati ili ljuljati napred-nazad . ,0.0053102323,0.0013198178
18,ENG30-01371756-v,"terati , voditi noga , u sport kao što jesam futbal . ",3.0651416e-05,0.00019906826
19,ENG30-01370561-v,udariti noga ,0.005886031,0.005240097
20,ENG30-01391280-v,poravnati ili raširiti valjak . ,0.0013077091,0.0820657
21,ENG30-01435380-v,poslati od jedan osoba ili mesto na drugi . ,3.965895e-05,0.00018352373
22,ENG30-01456771-v,Čvrsto stisnuti među prst . ,0.0005670723,0.00042776667
23,ENG30-01461328-v,Smešati u jedan celina . ,0.00023334676,0.000322717
24,ENG30-01487311-v,natovariti teret . ,0.014034253,0.0045389268
25,ENG30-01488956-v,napuniti ili natovariti do kraj . ,0.00023215647,0.00024909578
26,ENG30-01489989-v,napuniti ili natovariti . ,0.002335275,0.0033191545
27,ENG30-01493619-v,Čvrsto ili sigurno se smestiti . ,0.0003367687,0.00024698637
28,ENG30-01528069-v,zabiti ili silom uterati . ,0.017571399,0.0007357021
29,ENG30-01536168-v,ispratiti sapun ili preostali prljavština . ,0.0015406301,0.15498626
30,ENG30-01566705-v,Uništiti ili oštetiti na nasilan način . ,8.600789e-05,0.7283971
31,ENG30-01573515-v,razdvojiti ili učiniti da se nešto naglo razdvojiti . ,5.304936e-05,0.00017759766
32,ENG30-01631534-v,"stvoriti mentalno i apstraktan , a ne ručno . ",7.45572e-05,0.00039020073
33,ENG30-01634142-v,zamisliti neki ideja . ,0.0009432994,0.0016894364
34,ENG30-01691057-v,ostavljati ili crtati po površina . ,0.00029403885,0.00027119406
35,ENG30-01723690-v,poprimiti ili glumiti nečiji karakter . ,0.00019932023,0.00029771932
36,ENG30-01747374-v,pisati nešto ponovo kako jesam . ,0.00020967431,0.00030578097
37,ENG30-01797051-v,Osećati tuga . ,0.027094875,0.54496133
38,ENG30-01824532-v,Osećati ili izražavati želja ili nada za nečiji budućnost . ,0.00013797116,0.00023949413
