,ID,Definicija,POS,NEG
0,ENG30-03574555-n,zgrada u koji se nalaziti organizacioni jedinica neki grana javan poslovanje ,4.4653538e-05,8.617873e-05
1,ENG30-07810907-n,pripremljen dodatak jela za poboljšanje ukus ,0.0005236546,0.00019672938
2,ENG30-00721431-n,"u nečiji prilika , mogućnost ",0.0003327976,0.00091407
3,ENG30-00473799-v,ostati jesam još samo da se doterati neki finesa u igra plaviti . ,0.00011305991,9.154168e-05
4,ENG30-00903385-v,zapad on jesam oprostiti što se nekada računati u Slobin prijatelj . ,9.144424e-05,9.584106e-05
5,ENG30-00900961-v,""" i najposle se oprostiti : on sklapanje ruka , ja poklon . "" ",0.00029878746,0.00017124493
6,ENG30-01987160-v,Čeličnu grdosija težak ukupno @card@ ton postaviti jesam na stub i namontirali neimar Mostogradnje . ,4.041059e-05,8.343863e-05
7,ENG30-01348174-v,sputati pomoću brava ,0.003236636,0.0007031536
8,ENG30-01376245-v,razmestiti na raštrkan način . ,0.0013249605,0.0031599484
9,ENG30-01382083-v,Tražiti i sakupljati . ,0.14023863,0.0014372591
10,ENG30-01387022-v,uglačati turpija ,0.012537761,0.0153780095
11,ENG30-01393996-v,Očistiti metenje . ,0.099781096,0.054398026
12,ENG30-01421622-v,staviti ili ubaciti u nešto . ,0.0014305692,0.00072358747
13,ENG30-01431987-v,lagano dodirivati ili maziti . ,0.0018363291,0.0011980549
14,ENG30-01437254-v,"uzrokovati ili narediti da se preneti , usmeriti ili odaslati na drugi mesto . ",5.788246e-05,0.00022615543
15,ENG30-01441100-v,napraviti rupa u nešto . ,0.0009079531,0.0004107815
16,ENG30-01445932-v,"uhvatiti , odgristi ili otrgnuti pomoću zub ili kao zub . ",0.0001077848,0.00032484127
17,ENG30-01446901-v,pomerati ili ljuljati napred-nazad . ,0.0017930259,0.0010439595
18,ENG30-01371756-v,"terati , voditi noga , u sport kao što jesam futbal . ",6.774972e-05,0.00011128328
19,ENG30-01370561-v,udariti noga ,0.009839285,0.007999669
20,ENG30-01391280-v,poravnati ili raširiti valjak . ,0.001559748,0.0011969345
21,ENG30-01435380-v,poslati od jedan osoba ili mesto na drugi . ,6.9070695e-05,0.00010779666
22,ENG30-01456771-v,Čvrsto stisnuti među prst . ,0.0012555545,0.0004802532
23,ENG30-01461328-v,Smešati u jedan celina . ,0.00027876743,0.00032630618
24,ENG30-01487311-v,natovariti teret . ,0.012799109,0.017781828
25,ENG30-01488956-v,napuniti ili natovariti do kraj . ,0.00049374567,0.0003157835
26,ENG30-01489989-v,napuniti ili natovariti . ,0.0038939908,0.002777398
27,ENG30-01493619-v,Čvrsto ili sigurno se smestiti . ,0.0007300799,0.00045983554
28,ENG30-01528069-v,zabiti ili silom uterati . ,0.0031698951,0.24702878
29,ENG30-01536168-v,ispratiti sapun ili preostali prljavština . ,0.20831428,0.25976557
30,ENG30-01566705-v,Uništiti ili oštetiti na nasilan način . ,0.00023869339,0.7496851
31,ENG30-01573515-v,razdvojiti ili učiniti da se nešto naglo razdvojiti . ,0.00041966635,0.00024466854
32,ENG30-01631534-v,"stvoriti mentalno i apstraktan , a ne ručno . ",0.00095411344,0.013789261
33,ENG30-01634142-v,zamisliti neki ideja . ,0.003275384,0.0034430611
34,ENG30-01691057-v,ostavljati ili crtati po površina . ,0.00031119675,0.00070900697
35,ENG30-01723690-v,poprimiti ili glumiti nečiji karakter . ,0.00036025594,0.0064685796
36,ENG30-01747374-v,pisati nešto ponovo kako jesam . ,0.0016114666,0.00044076898
37,ENG30-01797051-v,Osećati tuga . ,0.046779547,0.49185976
38,ENG30-01824532-v,Osećati ili izražavati želja ili nada za nečiji budućnost . ,0.00011646616,0.6776955
39,ENG30-01828405-v,jako ili neprekidno želeti . ,0.05886241,0.5436529
40,ENG30-01866610-v,vrteti se ili uzrokovati da se nešto vrtiti . ,0.0010222372,0.00034389528
41,ENG30-01868370-v,micati se uvijen ili grčevit pokret ( posebno u borba ) . ,9.298808e-05,0.00011420561
42,ENG30-01876530-v,"kretati se u jedan smer , a zatim u suprotan . ",5.4481425e-05,9.230548e-05
43,ENG30-01888946-v,tresti se grčevito ,0.012774568,0.0041145436
44,ENG30-01902405-v,kretati se žurno . ,0.010934953,0.0009526237
45,ENG30-01902783-v,biti u pokret zbog neki strujiti vazduh ili voditi . ,8.60505e-05,0.00015765539
46,ENG30-01909397-v,okrenuti se iz uspravan ili normalan položaj . ,0.00092849357,0.000162916
47,ENG30-01911888-v,Prić kradom ili krišom . ,0.33623114,0.150911
48,ENG30-01916634-v,"hodati gordo , često pokušavati da se impresionirati drugi . ",0.0011935967,0.00031898025
49,ENG30-01920932-v,"Ići na dug pešačenje , iz zadovoljstvo ili telesni vežba . ",6.653102e-05,0.00010662707
50,ENG30-01938426-v,kretati se na skija . ,0.0014942689,0.0004937374
51,ENG30-01960911-v,putovati kroz voda . ,0.00053437427,0.0005384814
